,kingdom,phylum,class,order,family,genus,species
408026769dd35bbe6822dc5c65ed2813,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Salinomyces,Salinomyces thailandica
80cfe5f6a3a5ce60d542b4dc237d93fe,Eukaryota,Basidiomycota,Agaricomycetes,Corticiales,Corticiaceae,Marchandiomyces,Marchandiomyces allantosporus
71a5217ab9065f5b267bb9863ff72e47,Eukaryota,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Golovinomyces,Golovinomyces bolayi
a3327d3f9e94ce4737d1531d475fd9ac,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Dematiopleospora,Dematiopleospora salsolae
78ab64f927c1c9224ff1838ed25af97e,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Apenidiella,Apenidiella strumelloidea
8c40b36a9765a77224a5d852765bc314,Eukaryota,Basidiomycota,Agaricomycetes,NA,NA,NA,NA
9bf277ddb766c35ec42cf3c0e051a02f,Eukaryota,Ascomycota,Dothideomycetes,NA,NA,Ramimonilia,Ramimonilia apicalis
9af46fb717346cf86ef9e5dc2600387f,Eukaryota,Ascomycota,Dothideomycetes,NA,NA,Ramimonilia,Ramimonilia apicalis
0552d983e015830bcf220d76303707cc,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Elasticomyces,Elasticomyces elasticus
5519a9f46fbb25e9fe65d4939950c737,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Jeremyomyces,Jeremyomyces labinae
913ddca7f14a238b3e604ddf1efe7285,Eukaryota,Ascomycota,Taphrinomycetes,Taphrinales,Taphrinaceae,Taphrina,Taphrina deformans
2ef64173b1f92672cd4604242df6ca13,Eukaryota,Ascomycota,NA,NA,NA,Hormodochis,Hormodochis melanochlora
d06843dbd79872228ca1da560cee578f,Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Parasola,Parasola megasperma
20fae4ec5adc97396a295a214f0e30ee,Eukaryota,Ascomycota,Leotiomycetes,Helotiales,Discinellaceae,Pseudopezicula,Pseudopezicula betulae
bc8c33f48f9a52aaa04daf8d56bec477,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Penidiella,Penidiella ellipsoidea
c6f327d848a5e1924c6b351767060ab8,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Coniothyriaceae,Staurosphaeria,Staurosphaeria rhamnicola
13aa5c09654854d155b581c3c3cad138,Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Agrocybe,Agrocybe flexuosipes
b4fcecc2f1e31f8ea11942c97484313d,Eukaryota,Basidiomycota,Tremellomycetes,Tremellales,NA,NA,NA
ac39a56ee68da79b73fc2d7001fbb258,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,Neocucurbitaria,Neocucurbitaria vachelliae
d61e250bc8e631df5685fa7cc7e74636,Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,Entoloma nigroflavescens
5842c7d81a4c88a1fff5e4cc638dc67f,Eukaryota,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Hymenoscyphus,Hymenoscyphus ohakune
9f9b6e8e9ec67fa93fffd7ed2eae1ba5,Eukaryota,Ascomycota,Leotiomycetes,Helotiales,Discinellaceae,Pseudopezicula,Pseudopezicula betulae
076ac01ff49a13455e3428779d29e590,Eukaryota,Basidiomycota,Tremellomycetes,Tremellales,NA,NA,NA
81d4dfd3dd7c81c723584c1bcc701044,Eukaryota,Basidiomycota,Cystobasidiomycetes,Cystobasidiales,NA,Robertozyma,Robertozyma ningxiaensis
e82a14d16160022e6fe293ae8da78527,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Neophaeothecoidea,Neophaeothecoidea proteae
8ad776b0ca990bc8cfbfec353e291592,Eukaryota,Ascomycota,Dothideomycetes,NA,NA,Coniosporium,Coniosporium apollinis
5b67d3afbfd8a9a16315221f2249d8db,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Salinomyces,Salinomyces thailandica
4dbf487d91d91129ab951f4c5e6b095e,Eukaryota,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,NA
e63c612ca5d20b91883fddaa6666ea69,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
94c9492d234c92d22db70e61001657f6,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Readeriella,Readeriella pseudocallista
d62dd5b99e9d9220761f17adba0b7eaa,Eukaryota,Ascomycota,Dothideomycetes,NA,NA,Ramimonilia,Ramimonilia apicalis
15d2692642118e2e77697f8cd1e3e0b5,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Preussia,Preussia procaviae
24c7e1a346f37a295d8eed5fdaad5267,Eukaryota,Basidiomycota,Cystobasidiomycetes,Cystobasidiales,NA,Robertozyma,Robertozyma ningxiaensis
6e795d4d7e0f1328ce5aef572a1c0f40,Eukaryota,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,NA
0d98c96c491c74c9e76e2da4f2915915,Eukaryota,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,Filobasidium magnum
4f8b1b1801c81b2e5970083b1f179084,Eukaryota,Ascomycota,Leotiomycetes,Helotiales,Sclerotiniaceae,Botryotinia,Botryotinia ranunculi
1824b2eae95d5336a15a793a1b1c838d,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Paradictyoarthriniaceae,Xenomassariosphaeria,Xenomassariosphaeria clematidis
680bf2661f2a507d38c79169517b8c92,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Melanommataceae,Pseudostrickeria,Pseudostrickeria rosae
8ffdad6752f38a92571c9a2168ab77ac,Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Physalacriaceae,Mycotribulus,Mycotribulus indonesiae
469ca8813c6defabaf523c603d48e1e9,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Acrodontium,Acrodontium luzulae
301a8d8a5e16715aa421db8eb6d38c26,Eukaryota,Ascomycota,Arthoniomycetes,Lichenostigmatales,Phaeococcomycetaceae,Phaeococcomyces,Phaeococcomyces eucalypti
6faa693585aa25cdc9f797e74942a5d2,Eukaryota,Ascomycota,Dothideomycetes,NA,NA,Thyrostroma,Thyrostroma ephedricola
e0a4f7958841c9ec2b834efa3221a069,Eukaryota,Ascomycota,Arthoniomycetes,Lichenostigmatales,Phaeococcomycetaceae,Phaeococcomyces,Phaeococcomyces eucalypti
3afb54d61ea15adb24dc334d9d8afa1f,Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Crassisporiaceae,Crassisporium,Crassisporium funariophilum
2e6147fd63396ae7afa7833595905a82,Eukaryota,Ascomycota,Arthoniomycetes,Lichenostigmatales,Phaeococcomycetaceae,Phaeococcomyces,Phaeococcomyces eucalypti
9b1a45dff7046e0929765369d099ad5d,Eukaryota,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Golovinomyces,Golovinomyces macrocarpus
f3de48abaab183f0e4e0a3b9ee997704,Eukaryota,Basidiomycota,Agaricomycetes,Polyporales,Fomitopsidaceae,Fomitopsis,Fomitopsis subpinicola
a283587ffa73e4f326024392fe53bd3e,Eukaryota,Ascomycota,NA,NA,NA,NA,NA
c8b844a717d6519ac240911de65fa46c,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Elasticomyces,Elasticomyces elasticus
808ccc66621eaf4626a47b9f1706bf54,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Pseudoophiobolus,Pseudoophiobolus rosae
d7aad4cb6136942d679c0f0dd3c749a7,Eukaryota,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Naganishia,Naganishia albidosimilis
807572203c129a415a8f96a0530b4b87,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Dictyosporiaceae,Pseudocoleophoma,Pseudocoleophoma rusci
618649cc20b239342257d027f5274498,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Coniothyriaceae,Staurosphaeria,Staurosphaeria rhamnicola
31465893e9c578c5db67ea06c41cefe9,Eukaryota,NA,NA,NA,NA,NA,NA
dd278b97dc163d47ca6cf00acb891fd9,Eukaryota,Basidiomycota,Cystobasidiomycetes,Cystobasidiales,NA,Robertozyma,Robertozyma ningxiaensis
d583fd74bbc8ff74a7d07b633dbb62a7,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Comoclathris,Comoclathris arrhenatheri
16ddbf054293dc5a694060b6234b7720,Eukaryota,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Blumeria,NA
4f5694ec749f08c6682b24d807c87250,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Sparticola,Sparticola junci
4abe34dec3f342bc10e121ffbfd9200e,Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Lycoperdaceae,Bovista,Bovista psammophila
1e45d6530af7ed3822e56de4abc3512d,Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Agrocybe,Agrocybe flexuosipes
d19858c6baecbcb0dca8a1d3db1190fd,Eukaryota,Ascomycota,Leotiomycetes,Helotiales,NA,Vestigium,Vestigium trifidum
4c97acba907adb15402a68ffc0af5fa1,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Lophiostomataceae,Lophiostoma,Lophiostoma jotunheimenense
4dee1e3d12ee01e877187b0ede9f46c5,Eukaryota,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,Cladosporium aggregatocicatricatum
1b1c53c1d178745f6d517ca24c1892ec,Eukaryota,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,Filobasidium dingjieense
913c2b9e1247d79ce53bec4cef063e7c,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,Neocucurbitaria,Neocucurbitaria keratinophila
7c500e1b6f430921665f403674cfe0d2,Eukaryota,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Golovinomyces,Golovinomyces macrocarpus
df3ee1c17ca725f8254803fc6ae0462a,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Penidiella,Penidiella ellipsoidea
2a754d83e75ccc957c4b38f1a2eac341,Eukaryota,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,Cladosporium aggregatocicatricatum
4c8b69a18d7f405cf16535b88099b17a,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Lophiostomataceae,Lophiostoma,Lophiostoma submuriforme
9c8a063015f36989b18c27f256053ac0,Eukaryota,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,NA
a3091fd0ca546affc76c40cd073b2088,Eukaryota,Ascomycota,Leotiomycetes,Helotiales,Discinellaceae,NA,NA
1820d8fda5a0dd6930cb812a28f4ca9e,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Poaceicola,Poaceicola agrostina
932c8758f1044353c59dfced7aaf9aa8,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Torulaceae,Torula,Torula camporesii
6c72d6600a4263a460023b8e4d9b84d3,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Lophiostomataceae,Lophiostoma,Lophiostoma carpini
8cbc50e9209ba495cb1954a966530022,Eukaryota,Ascomycota,Lecanoromycetes,Caliciales,Physciaceae,Physcia,Physcia occidentalis
0624e40dd8dc8d7ec7ca9ee0f77c892d,Eukaryota,Ascomycota,Arthoniomycetes,Lichenostigmatales,Phaeococcomycetaceae,Phaeococcomyces,Phaeococcomyces eucalypti
b0894583017e1e341dfc0a5da510a162,Eukaryota,Ascomycota,Leotiomycetes,Helotiales,Discinellaceae,Pseudopezicula,Pseudopezicula betulae
0353133f9adabb496f57504c1fca32de,Eukaryota,Ascomycota,Leotiomycetes,Helotiales,Discinellaceae,Pseudopezicula,Pseudopezicula betulae
1380d8636a09b4aef6ceca299e2ad702,Eukaryota,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,Filobasidium magnum
0cd2da51611bf0b093f5c558532c9b4b,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Lapidomyces,Lapidomyces aloidendricola
92166899287214f28293328de4897022,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Comoclathris,Comoclathris arrhenatheri
137b8502d9e557059652f6b397dc7885,Eukaryota,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Dioszegia,Dioszegia hungarica
b225b967a940f386b453658e9a3afae4,Eukaryota,Basidiomycota,Tremellomycetes,Tremellales,NA,NA,NA
2fb968468c24b195fe24971d875b89f5,Eukaryota,Ascomycota,Dothideomycetes,NA,NA,Ramimonilia,Ramimonilia apicalis
880f9af28a2ebd6813b33c050306e04d,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Lophiostomataceae,Lophiostoma,Lophiostoma submuriforme
f9f333c9e79b1048663c8c65307fdce7,Eukaryota,Basidiomycota,Agaricomycetes,Cantharellales,NA,Minimedusa,Minimedusa polyspora
e641b02a55ffcdbc6e12a85cb77c2663,Eukaryota,Ascomycota,Leotiomycetes,Helotiales,Hamatocanthoscyphaceae,Infundichalara,Infundichalara microchona
f3f1491cd331ff1cb89cf122b6d69b61,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Melanommataceae,Alpinaria,Alpinaria rhododendri
84eaf1735d76e685215130cbe556eccc,Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Tubariaceae,Tubaria,Tubaria pallidissima
da6464b242ecec0420caec0b0ca7dc86,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Melanommataceae,Alpinaria,Alpinaria rhododendri
704cee8a4e3ba7f83e7c410ab93451e6,Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Notholepista,Notholepista fistulosa
47d689e667f41fb0549569248a05726f,Eukaryota,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,Cladosporium aggregatocicatricatum
61dc6a06c1085b6942d2f53e02409065,Eukaryota,Ascomycota,Arthoniomycetes,Lichenostigmatales,Phaeococcomycetaceae,Phaeococcomyces,Phaeococcomyces eucalypti
cb54707c0bc6ce53b809fcda6a1166d8,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Penidiella,Penidiella ellipsoidea
9df41c42bd850789ff861206ce0df797,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Batcheloromyces,Batcheloromyces sedgefieldii
40c17ae6421d6896ebf5b3a6579c1d84,Eukaryota,Ascomycota,Dothideomycetes,NA,NA,Thyrostroma,Thyrostroma ephedricola
a3661eb5156521b9ef72f633f3f1487d,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Penidiella,Penidiella ellipsoidea
2fae64419a7a73c7cf136e0e493fa788,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Penidiella,Penidiella ellipsoidea
420dc1d845f94108c3c9cf86e364be45,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Juncaceicola,NA
d53527982fdac195193876d4b3b0d136,Eukaryota,Ascomycota,Dothideomycetes,Capnodiales,Neoantennariellaceae,Cippumomyces,Cippumomyces mortalis
0732466c714e5b6ffad7f0d50233d3ed,Eukaryota,Basidiomycota,Cystobasidiomycetes,Erythrobasidiales,Erythrobasidiaceae,Bannoa,Bannoa syzygii
5c077fd88fb7c8aad342aea0516a4a9f,Eukaryota,Basidiomycota,Cystobasidiomycetes,Cystobasidiales,NA,Robertozyma,Robertozyma ningxiaensis
1a989772a9eb85de514858c6b0c58e9b,Eukaryota,Basidiomycota,Tremellomycetes,Tremellales,Cuniculitremaceae,Kockovaella,Kockovaella nitrophila
a6bb1a09544448980b9022a48c161724,Eukaryota,Ascomycota,Dothideomycetes,NA,NA,Thyrostroma,Thyrostroma ephedricola
e95a121d6445bc2aa22b606f8279fb21,Eukaryota,Ascomycota,Dothideomycetes,Venturiales,Venturiaceae,Venturia,Venturia catenospora
eec4527842af87d94e922e5cc8ad22db,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Parastagonospora,Parastagonospora forlicesenica
ebb95283e7bda13cfcab8a5f0dfb69bc,Eukaryota,Basidiomycota,Cystobasidiomycetes,Cystobasidiales,NA,Robertozyma,Robertozyma ningxiaensis
c2e8cb0db074d2b3714382066defef62,Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Lycoperdaceae,Calvatia,Calvatia brasiliensis
9107c6621bc081edf9347f9ea46cc421,Eukaryota,Basidiomycota,Cystobasidiomycetes,NA,Symmetrosporaceae,Symmetrospora,Symmetrospora suhii
2eb329b4a12685dd1e2f34e81bf461b6,Eukaryota,Ascomycota,NA,NA,NA,Calyptrozyma,Calyptrozyma arxii
3d5abc7cc1295d9982e8ab5eaca5d39f,Eukaryota,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,Filobasidium wieringae
da09a54a0f4363168faf44347d432564,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Melanommataceae,Alpinaria,Alpinaria rhododendri
98e668d4947dfc39f56c7a29fd6ac62f,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Hydeomyces,Hydeomyces hydei
6e33f63223b2bb294004538b5597ac97,Eukaryota,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Humicola,Humicola nigrescens
e11f717a1e6f21a0d72bc0c410233e2c,Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Lycoperdaceae,Calvatia,Calvatia brasiliensis
a1b6898d8c3b2b95864a14322a342341,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Meristemomyces,Meristemomyces frigidus
aeca7fbbed49224b7281f6fe4a7964cb,Eukaryota,Basidiomycota,Tremellomycetes,Tremellales,Cuniculitremaceae,Kockovaella,Kockovaella nitrophila
1b0d538b31628934eaa1d4c19f529cfa,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Lophiostomataceae,Lophiostoma,Lophiostoma jotunheimenense
7cf7b4327dd5b97fc4c7231f85dd7b75,Eukaryota,Basidiomycota,Cystobasidiomycetes,Cystobasidiales,NA,Robertozyma,Robertozyma ningxiaensis
e8c29f34458e9ff3d607e3c83b68eb67,Eukaryota,Ascomycota,Leotiomycetes,Thelebolales,Thelebolaceae,Antarctomyces,Antarctomyces psychrotrophicus
8e0a004cece45ba99693bb272516d042,Eukaryota,Ascomycota,Lecanoromycetes,Lecanorales,Lecanoraceae,Rhizoplaca,Rhizoplaca polymorpha
2a425df7f170a8c859c51fbe2a314499,Eukaryota,Ascomycota,Arthoniomycetes,Lichenostigmatales,Phaeococcomycetaceae,Phaeococcomyces,Phaeococcomyces mexicanus
c8420d2163acdc833caf898117887454,Eukaryota,Ascomycota,Dothideomycetes,Venturiales,Venturiaceae,Tyrannosorus,Tyrannosorus hystrioides
59e69ce6075529d4e22762e80cfa0521,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Melanommataceae,Alpinaria,Alpinaria rhododendri
b0fbfe0efef8c4ce771ea071e6a9cfe2,Eukaryota,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium nurragi
e0bf8611548847df866984c0f8e1a565,Eukaryota,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Erysiphe,Erysiphe eschscholziae
c21af9b3da6ebc020db21bcae4eb6cf9,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Juncaceicola,Juncaceicola dactylidis
de2789c523120421a464575cb44a2679,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Preussia,Preussia procaviae
389d3b0850c392c415f0582c26925fbe,Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,Panaeolus axfordii
5dbce26e79d88df951d6734468753a36,Eukaryota,Ascomycota,Arthoniomycetes,Lichenostigmatales,Phaeococcomycetaceae,Phaeococcomyces,Phaeococcomyces eucalypti
8f1fe2a5b5892109b450bc4b5321b596,Eukaryota,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,Filobasidium dingjieense
886ce71cc24da8793776125b90ba1b2d,Eukaryota,Ascomycota,Dothideomycetes,NA,NA,Neocelosporium,Neocelosporium eucalypti
e3f1fcf4c11dcc6c2215d7419430a871,Eukaryota,Ascomycota,Arthoniomycetes,Lichenostigmatales,Phaeococcomycetaceae,Phaeococcomyces,Phaeococcomyces eucalypti
d82a6ee163231e6b92b4fff146213491,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Sclerostagonospora,Sclerostagonospora pinguis
cf1fcdea122f66476a2df058c6ad4cd6,Eukaryota,Basidiomycota,Cystobasidiomycetes,Cystobasidiales,Cystobasidiaceae,Cystobasidium,Cystobasidium minutum
8d8ba878f763d3aa5f06acb6609828ed,Eukaryota,Ascomycota,Sordariomycetes,NA,NA,NA,NA
d02c4f1c8fb76fed811ea69411237e00,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Ramularia,NA
4fe7c492fc7a71a4b941146807281886,Eukaryota,Ascomycota,Leotiomycetes,Erysiphales,Erysiphaceae,Podosphaera,Podosphaera yulii
7f40efd361a07acd547aafeb56c5b9ed,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Melanommataceae,Pseudostrickeria,Pseudostrickeria rosae
60e63f3aea0d153d3cb9c4229c6561f2,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Melanommataceae,Alpinaria,Alpinaria rhododendri
1b772c4ac4dc131c35d92618a9973522,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Comoclathris,Comoclathris arrhenatheri
93fe4213a7d97135603bba49829803e3,Eukaryota,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,Cladosporium aggregatocicatricatum
1f03d88fda6d13e1ea9c02c3befe30f8,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Lophiostomataceae,Lophiostoma,Lophiostoma submuriforme
89d8f753f159e9c5194f953b8179e2b2,Eukaryota,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,NA
0f183a7acceca1b59a02752a5408b922,Eukaryota,Ascomycota,Lecanoromycetes,Lecanorales,Lecanoraceae,Lecanora,Lecanora anakeestiicola
7d30baab134e1d1b677ee87b778d5b8c,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Penidiella,Penidiella ellipsoidea
ae3dd44cc0ab5b192ce3fc419e6f27a0,Eukaryota,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Naganishia,Naganishia albidosimilis
74c2e36d3a1cbec002d81c6455049d29,Eukaryota,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta,Coniochaeta baysunika
8fa12074dc9a07508ee433db903a8995,Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis,Coprinopsis afrocinerea
02fadb67453d7af8fc1d92f04e8ac7ec,Eukaryota,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,Cladosporium aggregatocicatricatum
2ffdfbc585f2d3016a86e2e3bd424de7,Eukaryota,Basidiomycota,Tremellomycetes,Tremellales,NA,NA,NA
d0964086abad817cbb2a9dd9e5615f8e,Eukaryota,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Vishniacozyma,Vishniacozyma victoriae
ecf96e6124d986ccc2014cba43d7b37b,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Ascochyta,Ascochyta phacae
8ae0bea9a4ec3570f932f1c7b4617c67,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Sporormurispora,Sporormurispora atraphaxidis
4042f3027749475a9420e837a0b93032,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Preussia,Preussia procaviae
3f17f6f6a01d77804cea63c0630d6579,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Phaeothecoidea,Phaeothecoidea minutispora
87374c7a183a8f58243992f2d2020763,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Neomicrosphaeropsis,Neomicrosphaeropsis tamaricicola
234ec66832595106efbb31b0a777ec3e,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,Neocucurbitaria,Neocucurbitaria vachelliae
0075eda61375cc64e099845c2d228142,Eukaryota,Ascomycota,Dothideomycetes,Capnodiales,Neoantennariellaceae,Cippumomyces,Cippumomyces mortalis
998cd8299a3409321e2fa93ef1cfec72,Eukaryota,Ascomycota,Dothideomycetes,Dothideales,Dothioraceae,Dothiora,Dothiora cactacearum
eebd029c8fc89f7fc5fd0138901469cc,Eukaryota,Ascomycota,Dothideomycetes,Cladosporiales,Cladosporiaceae,Cladosporium,Cladosporium cycadicola
d99daf800f215da3f2976940692e7907,Eukaryota,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta,Coniochaeta simbalensis
6234d651753cd5d75f13337e9c666f13,Eukaryota,Ascomycota,Dothideomycetes,Capnodiales,Neoantennariellaceae,Cippumomyces,Cippumomyces mortalis
5408848be70f1c3bc9e3527a11020fe2,Eukaryota,Basidiomycota,Agaricomycetes,Boletales,Suillaceae,Suillus,NA
c9ab66abc5282a9b7458ef77e48c5798,Eukaryota,Ascomycota,Leotiomycetes,Helotiales,Discinellaceae,Pseudopezicula,Pseudopezicula betulae
51d97f902dd68aec2361c0ba997e0b01,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Comoclathris,Comoclathris spartii
e58692047860d52620968fefd8cfab9a,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Torulaceae,Torula,Torula hollandica
